transaction_id,date,time,branch,service_type,total_amount_aed,parts_cost_aed,labour_cost_aed,payment_method,status,month,quarter,day_of_week
TXN-015082,12/5/2024,9:04,Sharjah-Industrial,Full Service,785.59,346.05,439.54,Card,Completed,2024-12,Q4,Thursday
TXN-015083,12/5/2024,9:02,Sharjah-Industrial,Oil Change,168.48,60.69,107.79,Card,Completed,2024-12,Q4,Thursday
TXN-015084,12/5/2024,16:01,Sharjah-Industrial,Brake Service,477.08,213.96,263.12,Card,Completed,2024-12,Q4,Thursday
TXN-015085,12/5/2024,17:22,Sharjah-Industrial,Tyre Replacement,941.91,346.29,595.62,Cheque,Completed,2024-12,Q4,Thursday
TXN-015086,12/5/2024,14:02,Sharjah-Industrial,Battery Replacement,338.93,126.74,212.19,Card,Completed,2024-12,Q4,Thursday
TXN-015087,12/5/2024,19:29,Sharjah-Industrial,Full Service,690.61,304.66,385.95,Cash,Completed,2024-12,Q4,Thursday
TXN-015088,12/5/2024,10:12,Sharjah-Industrial,Oil Change,176.3,76.31,99.99,Card,Completed,2024-12,Q4,Thursday
TXN-015089,12/5/2024,15:28,Sharjah-Industrial,Detailing,402.19,152.62,249.57,Cash,Completed,2024-12,Q4,Thursday
TXN-015090,12/5/2024,10:15,Sharjah-Industrial,Tyre Replacement,872.21,369.05,503.16,Card,Completed,2024-12,Q4,Thursday
TXN-015091,12/6/2024,8:56,Sharjah-Industrial,Wheel Alignment,157.6,67.93,89.67,Card,Completed,2024-12,Q4,Friday
TXN-015092,12/6/2024,14:51,Sharjah-Industrial,Engine Diagnostics,204.6,86.7,117.9,Cash,Completed,2024-12,Q4,Friday
TXN-015093,12/6/2024,17:41,Sharjah-Industrial,Tyre Replacement,916.61,286.52,630.09,Cash,Completed,2024-12,Q4,Friday
TXN-015094,12/6/2024,15:06,Sharjah-Industrial,Oil Change,195.8,87.44,108.36,Cash,Completed,2024-12,Q4,Friday
TXN-015095,12/6/2024,8:58,Sharjah-Industrial,Oil Change,186.24,61.57,124.67,Cash,Completed,2024-12,Q4,Friday
TXN-015096,12/6/2024,10:48,Sharjah-Industrial,Suspension Repair,730.73,294.29,436.44,Card,Completed,2024-12,Q4,Friday
TXN-015097,12/6/2024,9:25,Sharjah-Industrial,Brake Service,407.33,135.1,272.23,Card,Completed,2024-12,Q4,Friday
TXN-015098,12/7/2024,12:06,Sharjah-Industrial,Wheel Alignment,141.21,44.27,96.94,Cash,Completed,2024-12,Q4,Saturday
TXN-015099,12/7/2024,12:13,Sharjah-Industrial,AC Service,332.33,144.47,187.86,Card,Completed,2024-12,Q4,Saturday
TXN-015100,12/7/2024,12:11,Sharjah-Industrial,Oil Change,179.49,72.92,106.57,Card,Completed,2024-12,Q4,Saturday
TXN-015101,12/7/2024,9:50,Sharjah-Industrial,Engine Overhaul,3606.77,1118.54,2488.23,Cash,Completed,2024-12,Q4,Saturday
TXN-015102,12/7/2024,16:00,Sharjah-Industrial,Wheel Alignment,156.02,46.96,109.06,Cash,Completed,2024-12,Q4,Saturday
TXN-015103,12/7/2024,15:55,Sharjah-Industrial,Tyre Replacement,867.61,360.05,507.56,Cash,Completed,2024-12,Q4,Saturday
TXN-015104,12/7/2024,9:37,Sharjah-Industrial,Tyre Replacement,875.13,292.47,582.66,Cash,Completed,2024-12,Q4,Saturday
TXN-015105,12/7/2024,16:58,Sharjah-Industrial,Wheel Alignment,135.45,59.93,75.52,Card,Completed,2024-12,Q4,Saturday
TXN-015106,12/7/2024,17:37,Sharjah-Industrial,Tyre Replacement,942.72,324.98,617.74,Card,Completed,2024-12,Q4,Saturday
TXN-015107,12/8/2024,14:15,Sharjah-Industrial,Tyre Replacement,823.16,318.16,505,Cash,Completed,2024-12,Q4,Sunday
TXN-015108,12/8/2024,18:23,Sharjah-Industrial,Brake Service,452.02,155.44,296.58,Cash,Completed,2024-12,Q4,Sunday
TXN-015109,12/8/2024,16:50,Sharjah-Industrial,Wheel Alignment,151.59,54.42,97.17,Cheque,Completed,2024-12,Q4,Sunday
TXN-015110,12/8/2024,14:00,Sharjah-Industrial,Engine Diagnostics,186.1,78.06,108.04,Cash,Completed,2024-12,Q4,Sunday
TXN-015111,12/8/2024,8:17,Sharjah-Industrial,Tyre Replacement,924.64,321.01,603.63,Card,Completed,2024-12,Q4,Sunday
TXN-015112,12/8/2024,17:56,Sharjah-Industrial,Tyre Replacement,901.36,380.85,520.51,Card,Completed,2024-12,Q4,Sunday
TXN-015113,12/8/2024,11:24,Sharjah-Industrial,Suspension Repair,819.7,309.51,510.19,Cash,Completed,2024-12,Q4,Sunday
TXN-015114,12/8/2024,9:40,Sharjah-Industrial,Tyre Replacement,913.62,333.84,579.78,Cash,Completed,2024-12,Q4,Sunday
TXN-015115,12/8/2024,10:35,Sharjah-Industrial,Wheel Alignment,157.82,51.4,106.42,Card,Completed,2024-12,Q4,Sunday
TXN-015116,12/8/2024,8:33,Sharjah-Industrial,AC Service,345.59,123.61,221.98,Cheque,Completed,2024-12,Q4,Sunday
TXN-015117,12/8/2024,19:09,Sharjah-Industrial,Oil Change,171.32,56.75,114.57,Cash,Completed,2024-12,Q4,Sunday
TXN-015118,12/8/2024,11:02,Sharjah-Industrial,Suspension Repair,777.27,267.98,509.29,Cash,Completed,2024-12,Q4,Sunday
TXN-015119,12/8/2024,18:08,Sharjah-Industrial,Oil Change,177.98,68.68,109.3,Card,Completed,2024-12,Q4,Sunday
TXN-015120,12/8/2024,17:55,Sharjah-Industrial,AC Service,384.67,152.9,231.77,Card,Completed,2024-12,Q4,Sunday
TXN-015121,12/9/2024,8:30,Sharjah-Industrial,Engine Diagnostics,194.36,82.81,111.55,Cash,Completed,2024-12,Q4,Monday
TXN-015122,12/9/2024,15:59,Sharjah-Industrial,AC Service,337.09,144.42,192.67,Card,Completed,2024-12,Q4,Monday
TXN-015123,12/9/2024,17:40,Sharjah-Industrial,Tyre Replacement,984.55,333.13,651.42,Cash,Completed,2024-12,Q4,Monday
TXN-015124,12/9/2024,15:11,Sharjah-Industrial,Oil Change,195.58,71.37,124.21,Card,Completed,2024-12,Q4,Monday
TXN-015125,12/9/2024,17:18,Sharjah-Industrial,Oil Change,166.59,74.07,92.52,Card,Completed,2024-12,Q4,Monday
TXN-015126,12/9/2024,8:41,Sharjah-Industrial,Full Service,809.57,322.45,487.12,Cash,Completed,2024-12,Q4,Monday
TXN-015127,12/9/2024,14:09,Sharjah-Industrial,Engine Diagnostics,216.68,69.93,146.75,Card,Completed,2024-12,Q4,Monday
TXN-015128,12/9/2024,14:05,Sharjah-Industrial,Full Service,824.79,363.14,461.65,Cash,Completed,2024-12,Q4,Monday
TXN-015129,12/9/2024,16:52,Sharjah-Industrial,Oil Change,171.1,67.8,103.3,Card,Completed,2024-12,Q4,Monday
TXN-015130,12/10/2024,19:42,Sharjah-Industrial,Battery Replacement,332.45,135.68,196.77,Card,Completed,2024-12,Q4,Tuesday
TXN-015131,12/10/2024,12:17,Sharjah-Industrial,Oil Change,174.2,68.7,105.5,Cash,Completed,2024-12,Q4,Tuesday
TXN-015132,12/11/2024,17:01,Sharjah-Industrial,Brake Service,488.64,192.27,296.37,Card,Completed,2024-12,Q4,Wednesday
TXN-015133,12/11/2024,13:01,Sharjah-Industrial,Oil Change,173.48,52.1,121.38,Cash,Completed,2024-12,Q4,Wednesday
TXN-015134,12/11/2024,15:53,Sharjah-Industrial,Oil Change,189.63,67.59,122.04,Cheque,Completed,2024-12,Q4,Wednesday
TXN-015135,12/11/2024,13:45,Sharjah-Industrial,Tyre Replacement,861.85,363.2,498.65,Cash,Completed,2024-12,Q4,Wednesday
TXN-015136,12/11/2024,14:05,Sharjah-Industrial,Brake Service,486.6,159.77,326.83,Cash,Completed,2024-12,Q4,Wednesday
TXN-015137,12/11/2024,10:42,Sharjah-Industrial,Tyre Replacement,829.48,341.41,488.07,Cheque,Completed,2024-12,Q4,Wednesday
TXN-015138,12/11/2024,12:04,Sharjah-Industrial,Oil Change,166.33,67.68,98.65,Card,Completed,2024-12,Q4,Wednesday
TXN-015139,12/11/2024,15:31,Sharjah-Industrial,Wheel Alignment,148.88,45.95,102.93,Cheque,Completed,2024-12,Q4,Wednesday
TXN-015140,12/11/2024,8:58,Sharjah-Industrial,Oil Change,174.54,77.24,97.3,Cash,Completed,2024-12,Q4,Wednesday
TXN-015141,12/11/2024,14:23,Sharjah-Industrial,AC Service,317.89,109.37,208.52,Cash,Completed,2024-12,Q4,Wednesday
TXN-015142,12/11/2024,15:59,Sharjah-Industrial,Wheel Alignment,147,52.49,94.51,Cash,Completed,2024-12,Q4,Wednesday
TXN-015143,12/11/2024,12:20,Sharjah-Industrial,Oil Change,169.03,59.17,109.86,Cheque,Completed,2024-12,Q4,Wednesday
TXN-015144,12/11/2024,12:47,Sharjah-Industrial,AC Service,370.32,146.47,223.85,Card,Completed,2024-12,Q4,Wednesday
TXN-015145,12/12/2024,17:12,Sharjah-Industrial,Detailing,435.53,139.62,295.91,Card,Completed,2024-12,Q4,Thursday
TXN-015146,12/12/2024,10:52,Sharjah-Industrial,Tyre Replacement,898.62,362.9,535.72,Cheque,Completed,2024-12,Q4,Thursday
TXN-015147,12/12/2024,9:35,Sharjah-Industrial,Oil Change,166.4,66.69,99.71,Cash,Completed,2024-12,Q4,Thursday
TXN-015148,12/12/2024,16:16,Sharjah-Industrial,Detailing,432.69,147.95,284.74,Card,Completed,2024-12,Q4,Thursday
TXN-015149,12/12/2024,11:51,Sharjah-Industrial,Brake Service,414.96,130.82,284.14,Card,Completed,2024-12,Q4,Thursday
TXN-015150,12/12/2024,9:17,Sharjah-Industrial,Oil Change,196.06,79.91,116.15,Cheque,Completed,2024-12,Q4,Thursday
TXN-015151,12/12/2024,10:47,Sharjah-Industrial,Brake Service,412.31,182.28,230.03,Cash,Completed,2024-12,Q4,Thursday
TXN-015152,12/13/2024,17:15,Sharjah-Industrial,AC Service,363.28,127.77,235.51,Cash,Completed,2024-12,Q4,Friday
TXN-015153,12/13/2024,16:38,Sharjah-Industrial,AC Service,383.82,145.29,238.53,Card,Completed,2024-12,Q4,Friday
TXN-015154,12/13/2024,16:32,Sharjah-Industrial,Suspension Repair,796.3,283.43,512.87,Card,Completed,2024-12,Q4,Friday
TXN-015155,12/13/2024,11:16,Sharjah-Industrial,Engine Diagnostics,200.73,69.6,131.13,Cash,Completed,2024-12,Q4,Friday
TXN-015156,12/13/2024,17:45,Sharjah-Industrial,Full Service,744.01,250.82,493.19,Card,Completed,2024-12,Q4,Friday
TXN-015157,12/13/2024,18:29,Sharjah-Industrial,AC Service,316.95,121.39,195.56,Cash,Completed,2024-12,Q4,Friday
TXN-015158,12/13/2024,12:42,Sharjah-Industrial,Brake Service,420.66,139.87,280.79,Cash,Completed,2024-12,Q4,Friday
TXN-015159,12/14/2024,19:58,Sharjah-Industrial,AC Service,370.41,157.44,212.97,Card,Completed,2024-12,Q4,Saturday
TXN-015160,12/14/2024,13:09,Sharjah-Industrial,Oil Change,187.16,83.63,103.53,Cash,Completed,2024-12,Q4,Saturday
TXN-015161,12/14/2024,12:34,Sharjah-Industrial,Battery Replacement,347.41,117.43,229.98,Cash,Completed,2024-12,Q4,Saturday
TXN-015162,12/14/2024,17:54,Sharjah-Industrial,Oil Change,167.1,58.3,108.8,Card,Completed,2024-12,Q4,Saturday
TXN-015163,12/14/2024,15:40,Sharjah-Industrial,Oil Change,172.01,69.33,102.68,Cash,Completed,2024-12,Q4,Saturday
TXN-015164,12/14/2024,11:29,Sharjah-Industrial,Brake Service,446.97,139.35,307.62,Card,Completed,2024-12,Q4,Saturday
TXN-015165,12/15/2024,16:10,Sharjah-Industrial,Battery Replacement,296.82,110.09,186.73,Card,Completed,2024-12,Q4,Sunday
TXN-015166,12/15/2024,11:23,Sharjah-Industrial,Tyre Replacement,857.63,288.39,569.24,Card,Completed,2024-12,Q4,Sunday
TXN-015167,12/15/2024,15:43,Sharjah-Industrial,Full Service,805.56,270,535.56,Card,Completed,2024-12,Q4,Sunday
TXN-015168,12/15/2024,9:04,Sharjah-Industrial,AC Service,363.32,150.2,213.12,Cash,Completed,2024-12,Q4,Sunday
TXN-015169,12/15/2024,18:39,Sharjah-Industrial,Battery Replacement,294.72,92.78,201.94,Cash,Completed,2024-12,Q4,Sunday
TXN-015170,12/15/2024,19:41,Sharjah-Industrial,Brake Service,426.2,131.88,294.32,Card,Completed,2024-12,Q4,Sunday
TXN-015171,12/15/2024,8:55,Sharjah-Industrial,Battery Replacement,330.04,117.46,212.58,Cash,Completed,2024-12,Q4,Sunday
TXN-015172,12/15/2024,15:12,Sharjah-Industrial,Wheel Alignment,163.26,54.59,108.67,Cash,Completed,2024-12,Q4,Sunday
TXN-015173,12/15/2024,10:17,Sharjah-Industrial,Oil Change,186.37,61.08,125.29,Card,Completed,2024-12,Q4,Sunday
TXN-015174,12/15/2024,9:53,Sharjah-Industrial,Full Service,780.13,344.14,435.99,Card,Completed,2024-12,Q4,Sunday
TXN-015175,12/15/2024,11:02,Sharjah-Industrial,Oil Change,193.45,81.93,111.52,Cash,Completed,2024-12,Q4,Sunday
TXN-015176,12/16/2024,11:36,Sharjah-Industrial,Engine Diagnostics,181.12,77.19,103.93,Cash,Completed,2024-12,Q4,Monday
TXN-015177,12/16/2024,11:27,Sharjah-Industrial,Tyre Replacement,810.93,329.77,481.16,Cash,Completed,2024-12,Q4,Monday
TXN-015178,12/16/2024,15:35,Sharjah-Industrial,AC Service,372.59,165.31,207.28,Cash,Completed,2024-12,Q4,Monday
TXN-015179,12/16/2024,11:13,Sharjah-Industrial,Battery Replacement,310.56,123.04,187.52,Card,Completed,2024-12,Q4,Monday
TXN-015180,12/16/2024,10:20,Sharjah-Industrial,Tyre Replacement,854.22,279.82,574.4,Card,Completed,2024-12,Q4,Monday
TXN-015181,12/16/2024,17:23,Sharjah-Industrial,Full Service,820.57,297.8,522.77,Card,Completed,2024-12,Q4,Monday
TXN-015182,12/16/2024,17:30,Sharjah-Industrial,AC Service,367.86,119.93,247.93,Cash,Completed,2024-12,Q4,Monday
TXN-015183,12/16/2024,15:39,Sharjah-Industrial,AC Service,379.51,161.95,217.56,Cash,Completed,2024-12,Q4,Monday
TXN-015184,12/16/2024,19:39,Sharjah-Industrial,Oil Change,197.76,60.09,137.67,Cash,Completed,2024-12,Q4,Monday
TXN-015185,12/16/2024,14:51,Sharjah-Industrial,Full Service,805.51,335.01,470.5,Card,Completed,2024-12,Q4,Monday
TXN-015186,12/17/2024,19:42,Sharjah-Industrial,Detailing,428.64,165.21,263.43,Cheque,Completed,2024-12,Q4,Tuesday
TXN-015187,12/17/2024,17:17,Sharjah-Industrial,Brake Service,407.55,159.96,247.59,Cash,Completed,2024-12,Q4,Tuesday
TXN-015188,12/17/2024,10:01,Sharjah-Industrial,Wheel Alignment,164.38,70.48,93.9,Card,Completed,2024-12,Q4,Tuesday
TXN-015189,12/17/2024,12:19,Sharjah-Industrial,Oil Change,165.33,74.39,90.94,Cash,Completed,2024-12,Q4,Tuesday
TXN-015190,12/17/2024,16:15,Sharjah-Industrial,Oil Change,197.54,60.25,137.29,Cash,Completed,2024-12,Q4,Tuesday
TXN-015191,12/18/2024,15:55,Sharjah-Industrial,Brake Service,416.23,136.88,279.35,Cash,Completed,2024-12,Q4,Wednesday
TXN-015192,12/18/2024,9:49,Sharjah-Industrial,Detailing,394.4,171.03,223.37,Card,Completed,2024-12,Q4,Wednesday
TXN-015193,12/18/2024,11:51,Sharjah-Industrial,Suspension Repair,868.32,270.26,598.06,Card,Completed,2024-12,Q4,Wednesday
TXN-015194,12/18/2024,8:01,Sharjah-Industrial,Suspension Repair,791.02,257,534.02,Card,Completed,2024-12,Q4,Wednesday
TXN-015195,12/18/2024,9:59,Sharjah-Industrial,Oil Change,168.02,71.91,96.11,Cash,Completed,2024-12,Q4,Wednesday
TXN-015196,12/18/2024,12:25,Sharjah-Industrial,Oil Change,194.16,67.69,126.47,Cash,Completed,2024-12,Q4,Wednesday
TXN-015197,12/18/2024,11:14,Sharjah-Industrial,Tyre Replacement,887.56,273.78,613.78,Cash,Completed,2024-12,Q4,Wednesday
TXN-015198,12/18/2024,13:10,Sharjah-Industrial,Wheel Alignment,156.18,48.18,108,Cash,Completed,2024-12,Q4,Wednesday
TXN-015199,12/19/2024,9:15,Sharjah-Industrial,Oil Change,175.33,58.12,117.21,Card,Completed,2024-12,Q4,Thursday
TXN-015200,12/19/2024,9:02,Sharjah-Industrial,AC Service,374.87,145.65,229.22,Cheque,Completed,2024-12,Q4,Thursday
TXN-015201,12/19/2024,11:42,Sharjah-Industrial,AC Service,320.32,109.01,211.31,Card,Completed,2024-12,Q4,Thursday
TXN-015202,12/19/2024,18:40,Sharjah-Industrial,Full Service,810.73,359.67,451.06,Cheque,Completed,2024-12,Q4,Thursday
TXN-015203,12/19/2024,9:13,Sharjah-Industrial,Battery Replacement,318.72,99.13,219.59,Card,Completed,2024-12,Q4,Thursday
TXN-015204,12/19/2024,15:25,Sharjah-Industrial,Engine Overhaul,3636.19,1456.42,2179.77,Card,Completed,2024-12,Q4,Thursday
TXN-015205,12/19/2024,9:17,Sharjah-Industrial,Oil Change,188.22,66.44,121.78,Cash,Completed,2024-12,Q4,Thursday
TXN-015206,12/19/2024,16:15,Sharjah-Industrial,Wheel Alignment,0,0,0,Cash,Void,2024-12,Q4,Thursday
TXN-015207,12/19/2024,10:23,Sharjah-Industrial,Full Service,812.2,255.73,556.47,Cash,Completed,2024-12,Q4,Thursday
TXN-015208,12/20/2024,16:25,Sharjah-Industrial,Oil Change,188.46,83.79,104.67,Card,Completed,2024-12,Q4,Friday
TXN-015209,12/20/2024,16:09,Sharjah-Industrial,AC Service,365.11,142.2,222.91,Cheque,Completed,2024-12,Q4,Friday
TXN-015210,12/20/2024,10:12,Sharjah-Industrial,AC Service,345.33,118.98,226.35,Cash,Completed,2024-12,Q4,Friday
TXN-015211,12/20/2024,19:10,Sharjah-Industrial,AC Service,325.54,124.46,201.08,Cash,Completed,2024-12,Q4,Friday
TXN-015212,12/20/2024,14:19,Sharjah-Industrial,Brake Service,492.97,211,281.97,Cash,Completed,2024-12,Q4,Friday
TXN-015213,12/20/2024,15:12,Sharjah-Industrial,Oil Change,187.02,66.5,120.52,Card,Completed,2024-12,Q4,Friday
TXN-015214,12/21/2024,18:39,Sharjah-Industrial,Detailing,415.58,182.5,233.08,Card,Completed,2024-12,Q4,Saturday
TXN-015215,12/21/2024,9:45,Sharjah-Industrial,Oil Change,191.8,63.16,128.64,Cash,Completed,2024-12,Q4,Saturday
TXN-015216,12/21/2024,15:24,Sharjah-Industrial,Oil Change,185.54,79,106.54,Card,Completed,2024-12,Q4,Saturday
TXN-015217,12/21/2024,10:10,Sharjah-Industrial,Oil Change,195.16,76.88,118.28,Card,Completed,2024-12,Q4,Saturday
TXN-015218,12/21/2024,8:58,Sharjah-Industrial,Full Service,684.94,301.47,383.47,Cash,Completed,2024-12,Q4,Saturday
TXN-015219,12/21/2024,16:33,Sharjah-Industrial,Tyre Replacement,917.45,357.04,560.41,Card,Completed,2024-12,Q4,Saturday
TXN-015220,12/22/2024,9:30,Sharjah-Industrial,AC Service,347.44,133.74,213.7,Cash,Completed,2024-12,Q4,Sunday
TXN-015221,12/22/2024,17:23,Sharjah-Industrial,AC Service,324.99,140.91,184.08,Cheque,Completed,2024-12,Q4,Sunday
TXN-015222,12/22/2024,9:30,Sharjah-Industrial,Brake Service,455.42,167.07,288.35,Cash,Completed,2024-12,Q4,Sunday
TXN-015223,12/22/2024,9:51,Sharjah-Industrial,AC Service,354.79,118.94,235.85,Cash,Completed,2024-12,Q4,Sunday
TXN-015224,12/22/2024,10:29,Sharjah-Industrial,Oil Change,169.56,53.04,116.52,Card,Completed,2024-12,Q4,Sunday
TXN-015225,12/22/2024,9:04,Sharjah-Industrial,Tyre Replacement,958.74,368.1,590.64,Card,Completed,2024-12,Q4,Sunday
TXN-015226,12/22/2024,10:22,Sharjah-Industrial,Oil Change,182.17,78.97,103.2,Card,Completed,2024-12,Q4,Sunday
TXN-015227,12/22/2024,10:54,Sharjah-Industrial,Engine Overhaul,3182.45,1030.67,2151.78,Card,Completed,2024-12,Q4,Sunday
TXN-015228,12/22/2024,14:48,Sharjah-Industrial,Full Service,770.25,322.94,447.31,Cash,Completed,2024-12,Q4,Sunday
TXN-015229,12/22/2024,17:50,Sharjah-Industrial,Wheel Alignment,0,0,0,Cash,Void,2024-12,Q4,Sunday
TXN-015230,12/22/2024,17:47,Sharjah-Industrial,Oil Change,174.34,58.93,115.41,Cash,Completed,2024-12,Q4,Sunday
TXN-015231,12/22/2024,16:00,Sharjah-Industrial,Engine Diagnostics,0,0,0,Cash,Void,2024-12,Q4,Sunday
TXN-015232,12/23/2024,16:41,Sharjah-Industrial,Oil Change,177.56,57.97,119.59,Cash,Completed,2024-12,Q4,Monday
TXN-015233,12/23/2024,13:03,Sharjah-Industrial,Oil Change,175.44,60,115.44,Cash,Completed,2024-12,Q4,Monday
TXN-015234,12/23/2024,12:23,Sharjah-Industrial,AC Service,361.51,125.34,236.17,Cheque,Completed,2024-12,Q4,Monday
TXN-015235,12/23/2024,16:54,Sharjah-Industrial,AC Service,342.06,127.55,214.51,Cash,Completed,2024-12,Q4,Monday
TXN-015236,12/23/2024,17:16,Sharjah-Industrial,Tyre Replacement,982.65,364.89,617.76,Cash,Completed,2024-12,Q4,Monday
TXN-015237,12/23/2024,8:12,Sharjah-Industrial,Oil Change,186.23,71.77,114.46,Cash,Completed,2024-12,Q4,Monday
TXN-015238,12/23/2024,10:29,Sharjah-Industrial,Oil Change,194.65,80.05,114.6,Card,Completed,2024-12,Q4,Monday
TXN-015239,12/24/2024,17:52,Sharjah-Industrial,Detailing,419.93,153.35,266.58,Card,Completed,2024-12,Q4,Tuesday
TXN-015240,12/24/2024,12:05,Sharjah-Industrial,Tyre Replacement,915.73,331,584.73,Card,Completed,2024-12,Q4,Tuesday
TXN-015241,12/24/2024,11:11,Sharjah-Industrial,Oil Change,189.53,62.3,127.23,Card,Completed,2024-12,Q4,Tuesday
TXN-015242,12/24/2024,8:24,Sharjah-Industrial,Oil Change,197.13,78.54,118.59,Cash,Completed,2024-12,Q4,Tuesday
TXN-015243,12/24/2024,16:25,Sharjah-Industrial,AC Service,377.6,122.01,255.59,Cheque,Completed,2024-12,Q4,Tuesday
TXN-015244,12/24/2024,16:23,Sharjah-Industrial,Full Service,820,250.09,569.91,Cash,Completed,2024-12,Q4,Tuesday
TXN-015245,12/24/2024,15:44,Sharjah-Industrial,Brake Service,425.96,149.55,276.41,Cash,Completed,2024-12,Q4,Tuesday
TXN-015246,12/24/2024,10:03,Sharjah-Industrial,Oil Change,186.96,65.16,121.8,Cash,Completed,2024-12,Q4,Tuesday
TXN-015247,12/25/2024,16:41,Sharjah-Industrial,Oil Change,197.94,61.4,136.54,Card,Completed,2024-12,Q4,Wednesday
TXN-015248,12/25/2024,9:32,Sharjah-Industrial,Oil Change,163.09,60.83,102.26,Card,Completed,2024-12,Q4,Wednesday
TXN-015249,12/25/2024,8:47,Sharjah-Industrial,Full Service,816.09,341.09,475,Cash,Completed,2024-12,Q4,Wednesday
TXN-015250,12/25/2024,16:42,Sharjah-Industrial,Wheel Alignment,137.31,52.95,84.36,Cash,Completed,2024-12,Q4,Wednesday
TXN-015251,12/25/2024,8:59,Sharjah-Industrial,Brake Service,491.06,159.13,331.93,Cash,Completed,2024-12,Q4,Wednesday
TXN-015252,12/25/2024,16:55,Sharjah-Industrial,AC Service,323.66,98.58,225.08,Cash,Completed,2024-12,Q4,Wednesday
TXN-015253,12/25/2024,10:36,Sharjah-Industrial,AC Service,347.08,130.29,216.79,Card,Completed,2024-12,Q4,Wednesday
TXN-015254,12/25/2024,10:45,Sharjah-Industrial,Brake Service,462.13,173.89,288.24,Cash,Completed,2024-12,Q4,Wednesday
TXN-015255,12/25/2024,10:17,Sharjah-Industrial,AC Service,319.81,114.18,205.63,Card,Completed,2024-12,Q4,Wednesday
TXN-015256,12/26/2024,17:20,Sharjah-Industrial,Battery Replacement,292.52,115.19,177.33,Cheque,Completed,2024-12,Q4,Thursday
TXN-015257,12/26/2024,11:54,Sharjah-Industrial,AC Service,383.4,122.84,260.56,Card,Completed,2024-12,Q4,Thursday
TXN-015258,12/26/2024,16:12,Sharjah-Industrial,AC Service,324.43,114.73,209.7,Card,Completed,2024-12,Q4,Thursday
TXN-015259,12/26/2024,16:36,Sharjah-Industrial,Engine Diagnostics,193.66,62.48,131.18,Cash,Completed,2024-12,Q4,Thursday
TXN-015260,12/26/2024,16:11,Sharjah-Industrial,Tyre Replacement,959.19,372.95,586.24,Card,Completed,2024-12,Q4,Thursday
TXN-015261,12/26/2024,17:25,Sharjah-Industrial,Oil Change,169.92,59.69,110.23,Cash,Completed,2024-12,Q4,Thursday
TXN-015262,12/27/2024,9:06,Sharjah-Industrial,AC Service,362.12,158.64,203.48,Card,Completed,2024-12,Q4,Friday
TXN-015263,12/27/2024,9:28,Sharjah-Industrial,AC Service,379.44,152.8,226.64,Card,Completed,2024-12,Q4,Friday
TXN-015264,12/27/2024,14:10,Sharjah-Industrial,Oil Change,169.57,62.13,107.44,Card,Completed,2024-12,Q4,Friday
TXN-015265,12/27/2024,14:37,Sharjah-Industrial,Wheel Alignment,149.79,54.95,94.84,Cash,Completed,2024-12,Q4,Friday
TXN-015266,12/27/2024,15:08,Sharjah-Industrial,Full Service,726.68,249.06,477.62,Cash,Completed,2024-12,Q4,Friday
TXN-015267,12/27/2024,18:15,Sharjah-Industrial,Engine Diagnostics,183.81,59.67,124.14,Cash,Completed,2024-12,Q4,Friday
TXN-015268,12/27/2024,16:14,Sharjah-Industrial,Wheel Alignment,139.88,43.17,96.71,Card,Completed,2024-12,Q4,Friday
TXN-015269,12/28/2024,16:48,Sharjah-Industrial,Engine Diagnostics,210.78,65.75,145.03,Cash,Completed,2024-12,Q4,Saturday
TXN-015270,12/28/2024,8:44,Sharjah-Industrial,Brake Service,485.28,202.92,282.36,Cash,Completed,2024-12,Q4,Saturday
TXN-015271,12/28/2024,18:04,Sharjah-Industrial,AC Service,330.57,123.37,207.2,Cash,Completed,2024-12,Q4,Saturday
TXN-015272,12/28/2024,19:08,Sharjah-Industrial,Battery Replacement,331.73,138.26,193.47,Card,Completed,2024-12,Q4,Saturday
TXN-015273,12/28/2024,14:54,Sharjah-Industrial,Wheel Alignment,151.9,59.55,92.35,Cash,Completed,2024-12,Q4,Saturday
TXN-015274,12/29/2024,8:27,Sharjah-Industrial,Wheel Alignment,144.99,52.88,92.11,Card,Completed,2024-12,Q4,Sunday
