transaction_id,date,time,branch,service_type,total_amount_aed,parts_cost_aed,labour_cost_aed,payment_method,status,month,quarter,day_of_week,is_void,revenue_aed
TXN-011150,2024-10-14,08:05,Abu Dhabi-Mussafah,Brake Service,451.27,143.07,308.2,Corporate Account,Completed,2024-10,Q4,Monday,False,451.27
TXN-011151,2024-10-14,09:54,Abu Dhabi-Mussafah,Oil Change,188.04,77.13,110.91,Card,Completed,2024-10,Q4,Monday,False,188.04
TXN-011152,2024-10-14,13:00,Abu Dhabi-Mussafah,AC Service,364.08,110.86,253.22,Cash,Completed,2024-10,Q4,Monday,False,364.08
TXN-011153,2024-10-14,17:04,Abu Dhabi-Mussafah,Suspension Repair,785.02,339.82,445.2,Card,Completed,2024-10,Q4,Monday,False,785.02
TXN-011154,2024-10-14,14:48,Abu Dhabi-Mussafah,Tyre Replacement,828.82,262.65,566.17,Cash,Completed,2024-10,Q4,Monday,False,828.82
TXN-011155,2024-10-14,19:33,Abu Dhabi-Mussafah,Tyre Replacement,920.11,318.86,601.25,Corporate Account,Completed,2024-10,Q4,Monday,False,920.11
TXN-011156,2024-10-14,16:39,Abu Dhabi-Mussafah,Full Service,768.51,299.19,469.32,Card,Completed,2024-10,Q4,Monday,False,768.51
TXN-011157,2024-10-14,15:24,Abu Dhabi-Mussafah,Tyre Replacement,947.09,360.63,586.46,Corporate Account,Completed,2024-10,Q4,Monday,False,947.09
TXN-011158,2024-10-14,12:44,Abu Dhabi-Mussafah,AC Service,333.01,102.15,230.86,Corporate Account,Completed,2024-10,Q4,Monday,False,333.01
TXN-011159,2024-10-14,12:39,Abu Dhabi-Mussafah,Full Service,744.78,279.61,465.17,Cash,Completed,2024-10,Q4,Monday,False,744.78
TXN-011160,2024-10-15,11:33,Abu Dhabi-Mussafah,Brake Service,428.23,166.21,262.02,Card,Completed,2024-10,Q4,Tuesday,False,428.23
TXN-011161,2024-10-15,17:22,Abu Dhabi-Mussafah,Tyre Replacement,833.5,349.81,483.69,Corporate Account,Completed,2024-10,Q4,Tuesday,False,833.5
TXN-011162,2024-10-15,10:02,Abu Dhabi-Mussafah,Engine Diagnostics,193.54,83.97,109.57,Card,Completed,2024-10,Q4,Tuesday,False,193.54
TXN-011163,2024-10-15,10:09,Abu Dhabi-Mussafah,Wheel Alignment,151.69,67.81,83.88,Card,Completed,2024-10,Q4,Tuesday,False,151.69
TXN-011164,2024-10-15,15:45,Abu Dhabi-Mussafah,Full Service,740.27,232.24,508.03,Cash,Completed,2024-10,Q4,Tuesday,False,740.27
TXN-011165,2024-10-15,11:28,Abu Dhabi-Mussafah,Oil Change,195.38,64.85,130.53,Cash,Completed,2024-10,Q4,Tuesday,False,195.38
TXN-011166,2024-10-15,16:59,Abu Dhabi-Mussafah,Wheel Alignment,151.02,63.05,87.97,Corporate Account,Completed,2024-10,Q4,Tuesday,False,151.02
TXN-011167,2024-10-15,16:38,Abu Dhabi-Mussafah,Tyre Replacement,906.69,384.59,522.1,Card,Completed,2024-10,Q4,Tuesday,False,906.69
TXN-011168,2024-10-15,11:26,Abu Dhabi-Mussafah,Oil Change,167.17,73.88,93.29,Cash,Completed,2024-10,Q4,Tuesday,False,167.17
TXN-011169,2024-10-15,18:28,Abu Dhabi-Mussafah,Oil Change,170.69,66.19,104.5,Cash,Completed,2024-10,Q4,Tuesday,False,170.69
TXN-011170,2024-10-15,09:48,Abu Dhabi-Mussafah,Full Service,801.87,241.81,560.06,Cash,Completed,2024-10,Q4,Tuesday,False,801.87
TXN-011171,2024-10-16,14:51,Abu Dhabi-Mussafah,Brake Service,428.79,139.68,289.11,Cash,Completed,2024-10,Q4,Wednesday,False,428.79
TXN-011172,2024-10-16,09:42,Abu Dhabi-Mussafah,Oil Change,172.64,55.27,117.37,Cash,Completed,2024-10,Q4,Wednesday,False,172.64
TXN-011173,2024-10-16,10:38,Abu Dhabi-Mussafah,Oil Change,190.49,71.75,118.74,Cash,Completed,2024-10,Q4,Wednesday,False,190.49
TXN-011174,2024-10-16,13:09,Abu Dhabi-Mussafah,Oil Change,186.52,68.77,117.75,Card,Completed,2024-10,Q4,Wednesday,False,186.52
TXN-011175,2024-10-16,13:46,Abu Dhabi-Mussafah,Wheel Alignment,0.0,0.0,0.0,Card,Void,2024-10,Q4,Wednesday,True,0.0
TXN-011176,2024-10-16,14:43,Abu Dhabi-Mussafah,Full Service,758.03,262.24,495.79,Corporate Account,Completed,2024-10,Q4,Wednesday,False,758.03
TXN-011177,2024-10-16,09:32,Abu Dhabi-Mussafah,Tyre Replacement,826.18,352.68,473.5,Corporate Account,Completed,2024-10,Q4,Wednesday,False,826.18
TXN-011178,2024-10-16,12:33,Abu Dhabi-Mussafah,Wheel Alignment,154.27,56.08,98.19,Cash,Completed,2024-10,Q4,Wednesday,False,154.27
TXN-011179,2024-10-16,09:09,Abu Dhabi-Mussafah,Full Service,696.25,248.5,447.75,Card,Completed,2024-10,Q4,Wednesday,False,696.25
TXN-011180,2024-10-16,09:42,Abu Dhabi-Mussafah,Oil Change,170.81,68.76,102.05,Cash,Completed,2024-10,Q4,Wednesday,False,170.81
TXN-011181,2024-10-16,08:01,Abu Dhabi-Mussafah,Engine Overhaul,3758.84,1560.51,2198.33,Cash,Completed,2024-10,Q4,Wednesday,False,3758.84
TXN-011182,2024-10-16,19:38,Abu Dhabi-Mussafah,AC Service,336.34,106.79,229.55,Card,Completed,2024-10,Q4,Wednesday,False,336.34
TXN-011183,2024-10-16,11:21,Abu Dhabi-Mussafah,Battery Replacement,326.2,131.06,195.14,Card,Completed,2024-10,Q4,Wednesday,False,326.2
TXN-011184,2024-10-16,15:41,Abu Dhabi-Mussafah,Battery Replacement,330.1,136.18,193.92,Card,Completed,2024-10,Q4,Wednesday,False,330.1
TXN-011185,2024-10-16,16:52,Abu Dhabi-Mussafah,Full Service,749.88,236.55,513.33,Cash,Completed,2024-10,Q4,Wednesday,False,749.88
TXN-011186,2024-10-16,13:11,Abu Dhabi-Mussafah,Suspension Repair,878.09,297.12,580.97,Card,Completed,2024-10,Q4,Wednesday,False,878.09
TXN-011187,2024-10-16,16:13,Abu Dhabi-Mussafah,AC Service,343.31,153.73,189.58,Card,Completed,2024-10,Q4,Wednesday,False,343.31
TXN-011188,2024-10-16,16:26,Abu Dhabi-Mussafah,Oil Change,180.19,61.99,118.2,Cash,Completed,2024-10,Q4,Wednesday,False,180.19
TXN-011189,2024-10-16,18:38,Abu Dhabi-Mussafah,Brake Service,468.85,165.08,303.77,Corporate Account,Completed,2024-10,Q4,Wednesday,False,468.85
TXN-011190,2024-10-17,09:15,Abu Dhabi-Mussafah,Engine Overhaul,3367.5,1153.23,2214.27,Cash,Completed,2024-10,Q4,Thursday,False,3367.5
TXN-011191,2024-10-17,13:02,Abu Dhabi-Mussafah,Oil Change,194.9,73.47,121.43,Cash,Completed,2024-10,Q4,Thursday,False,194.9
TXN-011192,2024-10-17,09:08,Abu Dhabi-Mussafah,Oil Change,197.45,75.75,121.7,Cash,Completed,2024-10,Q4,Thursday,False,197.45
TXN-011193,2024-10-17,12:00,Abu Dhabi-Mussafah,Wheel Alignment,156.91,61.89,95.02,Corporate Account,Completed,2024-10,Q4,Thursday,False,156.91
TXN-011194,2024-10-17,16:44,Abu Dhabi-Mussafah,Oil Change,182.04,60.09,121.95,Card,Completed,2024-10,Q4,Thursday,False,182.04
TXN-011195,2024-10-17,11:22,Abu Dhabi-Mussafah,Battery Replacement,324.07,120.34,203.73,Card,Completed,2024-10,Q4,Thursday,False,324.07
TXN-011196,2024-10-17,09:36,Abu Dhabi-Mussafah,Battery Replacement,316.64,101.25,215.39,Cash,Completed,2024-10,Q4,Thursday,False,316.64
TXN-011197,2024-10-17,16:31,Abu Dhabi-Mussafah,Oil Change,190.86,60.01,130.85,Cash,Completed,2024-10,Q4,Thursday,False,190.86
TXN-011198,2024-10-17,19:21,Abu Dhabi-Mussafah,Tyre Replacement,867.9,324.32,543.58,Card,Completed,2024-10,Q4,Thursday,False,867.9
TXN-011199,2024-10-17,13:20,Abu Dhabi-Mussafah,Engine Diagnostics,205.24,79.07,126.17,Corporate Account,Completed,2024-10,Q4,Thursday,False,205.24
TXN-011200,2024-10-17,18:40,Abu Dhabi-Mussafah,Engine Diagnostics,194.27,61.58,132.69,Card,Completed,2024-10,Q4,Thursday,False,194.27
TXN-011201,2024-10-17,13:35,Abu Dhabi-Mussafah,Oil Change,186.89,73.5,113.39,Card,Completed,2024-10,Q4,Thursday,False,186.89
TXN-011202,2024-10-17,09:13,Abu Dhabi-Mussafah,Battery Replacement,316.53,119.64,196.89,Corporate Account,Completed,2024-10,Q4,Thursday,False,316.53
TXN-011203,2024-10-17,16:49,Abu Dhabi-Mussafah,Wheel Alignment,162.73,55.5,107.23,Corporate Account,Completed,2024-10,Q4,Thursday,False,162.73
TXN-011204,2024-10-17,09:51,Abu Dhabi-Mussafah,Oil Change,194.34,63.87,130.47,Card,Completed,2024-10,Q4,Thursday,False,194.34
TXN-011205,2024-10-18,15:07,Abu Dhabi-Mussafah,Brake Service,489.13,164.97,324.16,Card,Completed,2024-10,Q4,Friday,False,489.13
TXN-011206,2024-10-18,11:23,Abu Dhabi-Mussafah,AC Service,383.37,150.41,232.96,Cash,Completed,2024-10,Q4,Friday,False,383.37
TXN-011207,2024-10-18,14:16,Abu Dhabi-Mussafah,Oil Change,194.77,66.61,128.16,Cash,Completed,2024-10,Q4,Friday,False,194.77
TXN-011208,2024-10-18,18:55,Abu Dhabi-Mussafah,Tyre Replacement,821.21,270.58,550.63,Cash,Completed,2024-10,Q4,Friday,False,821.21
TXN-011209,2024-10-18,11:49,Abu Dhabi-Mussafah,Battery Replacement,306.32,131.0,175.32,Cash,Completed,2024-10,Q4,Friday,False,306.32
TXN-011210,2024-10-18,16:14,Abu Dhabi-Mussafah,Oil Change,172.72,55.72,117.0,Cash,Completed,2024-10,Q4,Friday,False,172.72
TXN-011211,2024-10-18,14:42,Abu Dhabi-Mussafah,Tyre Replacement,834.58,336.84,497.74,Card,Completed,2024-10,Q4,Friday,False,834.58
TXN-011212,2024-10-18,16:13,Abu Dhabi-Mussafah,Wheel Alignment,156.04,64.12,91.92,Card,Completed,2024-10,Q4,Friday,False,156.04
TXN-011213,2024-10-18,19:16,Abu Dhabi-Mussafah,Battery Replacement,293.34,117.87,175.47,Card,Completed,2024-10,Q4,Friday,False,293.34
TXN-011214,2024-10-18,17:50,Abu Dhabi-Mussafah,Full Service,812.27,249.72,562.55,Card,Completed,2024-10,Q4,Friday,False,812.27
TXN-011215,2024-10-19,15:30,Abu Dhabi-Mussafah,Wheel Alignment,153.56,62.86,90.7,Corporate Account,Completed,2024-10,Q4,Saturday,False,153.56
TXN-011216,2024-10-19,15:42,Abu Dhabi-Mussafah,Oil Change,193.31,74.65,118.66,Cash,Completed,2024-10,Q4,Saturday,False,193.31
TXN-011217,2024-10-19,09:22,Abu Dhabi-Mussafah,Oil Change,164.23,63.49,100.74,Cash,Completed,2024-10,Q4,Saturday,False,164.23
TXN-011218,2024-10-19,17:24,Abu Dhabi-Mussafah,Engine Overhaul,3371.9,1092.34,2279.56,Cash,Completed,2024-10,Q4,Saturday,False,3371.9
TXN-011219,2024-10-19,09:45,Abu Dhabi-Mussafah,Tyre Replacement,989.99,420.06,569.93,Cash,Completed,2024-10,Q4,Saturday,False,989.99
TXN-011220,2024-10-19,13:07,Abu Dhabi-Mussafah,Battery Replacement,329.19,108.81,220.38,Cash,Completed,2024-10,Q4,Saturday,False,329.19
TXN-011221,2024-10-19,19:36,Abu Dhabi-Mussafah,Wheel Alignment,155.51,57.2,98.31,Cash,Completed,2024-10,Q4,Saturday,False,155.51
TXN-011222,2024-10-19,16:47,Abu Dhabi-Mussafah,Full Service,717.43,257.29,460.14,Card,Completed,2024-10,Q4,Saturday,False,717.43
TXN-011223,2024-10-19,12:22,Abu Dhabi-Mussafah,Oil Change,188.33,82.48,105.85,Card,Completed,2024-10,Q4,Saturday,False,188.33
TXN-011224,2024-10-19,12:48,Abu Dhabi-Mussafah,Suspension Repair,746.92,326.48,420.44,Card,Completed,2024-10,Q4,Saturday,False,746.92
TXN-011225,2024-10-19,18:08,Abu Dhabi-Mussafah,Brake Service,470.61,187.62,282.99,Corporate Account,Completed,2024-10,Q4,Saturday,False,470.61
TXN-011226,2024-10-19,15:00,Abu Dhabi-Mussafah,Suspension Repair,843.89,298.43,545.46,Cash,Completed,2024-10,Q4,Saturday,False,843.89
TXN-011227,2024-10-20,12:02,Abu Dhabi-Mussafah,Tyre Replacement,858.6,269.22,589.38,Card,Completed,2024-10,Q4,Sunday,False,858.6
TXN-011228,2024-10-20,17:31,Abu Dhabi-Mussafah,Engine Diagnostics,213.09,76.06,137.03,Corporate Account,Completed,2024-10,Q4,Sunday,False,213.09
TXN-011229,2024-10-20,10:55,Abu Dhabi-Mussafah,Brake Service,484.25,169.69,314.56,Card,Completed,2024-10,Q4,Sunday,False,484.25
TXN-011230,2024-10-20,15:49,Abu Dhabi-Mussafah,Battery Replacement,350.28,155.81,194.47,Cash,Completed,2024-10,Q4,Sunday,False,350.28
TXN-011231,2024-10-20,12:34,Abu Dhabi-Mussafah,Tyre Replacement,957.24,299.21,658.03,Corporate Account,Completed,2024-10,Q4,Sunday,False,957.24
TXN-011232,2024-10-20,15:46,Abu Dhabi-Mussafah,Battery Replacement,0.0,0.0,0.0,Card,Void,2024-10,Q4,Sunday,True,0.0
TXN-011233,2024-10-20,15:20,Abu Dhabi-Mussafah,Wheel Alignment,138.04,43.79,94.25,Cash,Completed,2024-10,Q4,Sunday,False,138.04
TXN-011234,2024-10-20,11:57,Abu Dhabi-Mussafah,Detailing,364.12,137.5,226.62,Corporate Account,Completed,2024-10,Q4,Sunday,False,364.12
TXN-011235,2024-10-20,11:37,Abu Dhabi-Mussafah,Oil Change,166.69,63.22,103.47,Card,Completed,2024-10,Q4,Sunday,False,166.69
TXN-011236,2024-10-20,09:18,Abu Dhabi-Mussafah,Engine Diagnostics,191.44,62.58,128.86,Corporate Account,Completed,2024-10,Q4,Sunday,False,191.44
TXN-011237,2024-10-21,16:14,Abu Dhabi-Mussafah,Oil Change,194.39,60.06,134.33,Card,Completed,2024-10,Q4,Monday,False,194.39
TXN-011238,2024-10-21,19:35,Abu Dhabi-Mussafah,Engine Diagnostics,209.69,64.4,145.29,Cash,Completed,2024-10,Q4,Monday,False,209.69
TXN-011239,2024-10-21,18:56,Abu Dhabi-Mussafah,Oil Change,195.46,85.67,109.79,Card,Completed,2024-10,Q4,Monday,False,195.46
TXN-011240,2024-10-21,10:01,Abu Dhabi-Mussafah,Tyre Replacement,988.96,377.67,611.29,Card,Completed,2024-10,Q4,Monday,False,988.96
TXN-011241,2024-10-21,08:24,Abu Dhabi-Mussafah,Battery Replacement,346.44,137.73,208.71,Card,Completed,2024-10,Q4,Monday,False,346.44
TXN-011242,2024-10-21,12:37,Abu Dhabi-Mussafah,Suspension Repair,820.39,261.71,558.68,Corporate Account,Completed,2024-10,Q4,Monday,False,820.39
TXN-011243,2024-10-21,19:18,Abu Dhabi-Mussafah,Oil Change,193.16,72.75,120.41,Cash,Completed,2024-10,Q4,Monday,False,193.16
TXN-011244,2024-10-21,08:24,Abu Dhabi-Mussafah,Brake Service,473.29,143.33,329.96,Corporate Account,Completed,2024-10,Q4,Monday,False,473.29
TXN-011245,2024-10-21,08:03,Abu Dhabi-Mussafah,Tyre Replacement,916.89,384.03,532.86,Cash,Completed,2024-10,Q4,Monday,False,916.89
TXN-011246,2024-10-21,17:58,Abu Dhabi-Mussafah,Oil Change,176.54,78.11,98.43,Cash,Completed,2024-10,Q4,Monday,False,176.54
TXN-011247,2024-10-21,19:34,Abu Dhabi-Mussafah,Engine Overhaul,3456.24,1494.02,1962.22,Card,Completed,2024-10,Q4,Monday,False,3456.24
TXN-011248,2024-10-21,10:53,Abu Dhabi-Mussafah,Oil Change,163.71,58.48,105.23,Card,Completed,2024-10,Q4,Monday,False,163.71
TXN-011249,2024-10-21,08:19,Abu Dhabi-Mussafah,Full Service,791.67,354.23,437.44,Cash,Completed,2024-10,Q4,Monday,False,791.67
TXN-011250,2024-10-21,12:12,Abu Dhabi-Mussafah,Tyre Replacement,948.7,377.7,571.0,Card,Completed,2024-10,Q4,Monday,False,948.7
TXN-011251,2024-10-21,17:31,Abu Dhabi-Mussafah,Oil Change,176.92,69.38,107.54,Card,Completed,2024-10,Q4,Monday,False,176.92
TXN-011252,2024-10-22,10:39,Abu Dhabi-Mussafah,Oil Change,195.19,71.15,124.04,Cash,Completed,2024-10,Q4,Tuesday,False,195.19
TXN-011253,2024-10-22,16:17,Abu Dhabi-Mussafah,Battery Replacement,344.67,127.25,217.42,Cash,Completed,2024-10,Q4,Tuesday,False,344.67
TXN-011254,2024-10-22,09:26,Abu Dhabi-Mussafah,Engine Diagnostics,215.58,67.27,148.31,Corporate Account,Completed,2024-10,Q4,Tuesday,False,215.58
TXN-011255,2024-10-22,18:37,Abu Dhabi-Mussafah,Oil Change,182.13,77.17,104.96,Card,Completed,2024-10,Q4,Tuesday,False,182.13
TXN-011256,2024-10-22,13:48,Abu Dhabi-Mussafah,Battery Replacement,311.61,115.02,196.59,Cash,Completed,2024-10,Q4,Tuesday,False,311.61
TXN-011257,2024-10-22,18:47,Abu Dhabi-Mussafah,Battery Replacement,294.97,128.6,166.37,Card,Completed,2024-10,Q4,Tuesday,False,294.97
TXN-011258,2024-10-22,10:00,Abu Dhabi-Mussafah,Brake Service,445.81,157.64,288.17,Card,Completed,2024-10,Q4,Tuesday,False,445.81
TXN-011259,2024-10-22,19:38,Abu Dhabi-Mussafah,Battery Replacement,342.08,128.35,213.73,Card,Completed,2024-10,Q4,Tuesday,False,342.08
TXN-011260,2024-10-22,10:34,Abu Dhabi-Mussafah,Brake Service,0.0,0.0,0.0,Cash,Void,2024-10,Q4,Tuesday,True,0.0
TXN-011261,2024-10-22,08:52,Abu Dhabi-Mussafah,Wheel Alignment,148.94,46.77,102.17,Corporate Account,Completed,2024-10,Q4,Tuesday,False,148.94
TXN-011262,2024-10-22,17:34,Abu Dhabi-Mussafah,AC Service,318.53,104.37,214.16,Cash,Completed,2024-10,Q4,Tuesday,False,318.53
TXN-011263,2024-10-22,08:41,Abu Dhabi-Mussafah,Full Service,817.63,345.96,471.67,Card,Completed,2024-10,Q4,Tuesday,False,817.63
TXN-011264,2024-10-22,14:25,Abu Dhabi-Mussafah,Brake Service,472.48,185.36,287.12,Corporate Account,Completed,2024-10,Q4,Tuesday,False,472.48
TXN-011265,2024-10-22,08:50,Abu Dhabi-Mussafah,Suspension Repair,727.4,262.86,464.54,Corporate Account,Completed,2024-10,Q4,Tuesday,False,727.4
TXN-011266,2024-10-22,14:06,Abu Dhabi-Mussafah,Engine Diagnostics,209.89,77.66,132.23,Cash,Completed,2024-10,Q4,Tuesday,False,209.89
TXN-011267,2024-10-22,18:11,Abu Dhabi-Mussafah,Wheel Alignment,154.82,51.66,103.16,Card,Completed,2024-10,Q4,Tuesday,False,154.82
TXN-011268,2024-10-23,15:00,Abu Dhabi-Mussafah,Full Service,749.05,271.64,477.41,Card,Completed,2024-10,Q4,Wednesday,False,749.05
TXN-011269,2024-10-23,10:56,Abu Dhabi-Mussafah,Oil Change,171.64,62.11,109.53,Cash,Completed,2024-10,Q4,Wednesday,False,171.64
TXN-011270,2024-10-23,10:41,Abu Dhabi-Mussafah,Oil Change,192.8,83.23,109.57,Cash,Completed,2024-10,Q4,Wednesday,False,192.8
TXN-011271,2024-10-23,09:40,Abu Dhabi-Mussafah,AC Service,321.28,136.6,184.68,Corporate Account,Completed,2024-10,Q4,Wednesday,False,321.28
TXN-011272,2024-10-23,11:59,Abu Dhabi-Mussafah,Tyre Replacement,810.62,294.49,516.13,Cash,Completed,2024-10,Q4,Wednesday,False,810.62
TXN-011273,2024-10-23,16:56,Abu Dhabi-Mussafah,Wheel Alignment,162.24,66.2,96.04,Card,Completed,2024-10,Q4,Wednesday,False,162.24
TXN-011274,2024-10-23,08:27,Abu Dhabi-Mussafah,Suspension Repair,812.37,312.61,499.76,Cash,Completed,2024-10,Q4,Wednesday,False,812.37
TXN-011275,2024-10-23,08:35,Abu Dhabi-Mussafah,Full Service,721.83,264.82,457.01,Cash,Completed,2024-10,Q4,Wednesday,False,721.83
TXN-011276,2024-10-23,16:17,Abu Dhabi-Mussafah,Brake Service,417.16,178.44,238.72,Card,Completed,2024-10,Q4,Wednesday,False,417.16
TXN-011277,2024-10-23,08:59,Abu Dhabi-Mussafah,Full Service,799.9,304.8,495.1,Card,Completed,2024-10,Q4,Wednesday,False,799.9
TXN-011278,2024-10-23,10:57,Abu Dhabi-Mussafah,Battery Replacement,342.75,143.57,199.18,Cash,Completed,2024-10,Q4,Wednesday,False,342.75
TXN-011279,2024-10-23,08:41,Abu Dhabi-Mussafah,Oil Change,185.13,71.45,113.68,Card,Completed,2024-10,Q4,Wednesday,False,185.13
TXN-011280,2024-10-23,15:30,Abu Dhabi-Mussafah,Tyre Replacement,940.78,323.12,617.66,Corporate Account,Completed,2024-10,Q4,Wednesday,False,940.78
TXN-011281,2024-10-23,08:15,Abu Dhabi-Mussafah,Battery Replacement,311.02,94.27,216.75,Cash,Completed,2024-10,Q4,Wednesday,False,311.02
TXN-011282,2024-10-23,08:34,Abu Dhabi-Mussafah,Detailing,385.38,166.06,219.32,Card,Completed,2024-10,Q4,Wednesday,False,385.38
TXN-011283,2024-10-23,17:24,Abu Dhabi-Mussafah,Brake Service,489.07,147.64,341.43,Corporate Account,Completed,2024-10,Q4,Wednesday,False,489.07
TXN-011284,2024-10-23,10:33,Abu Dhabi-Mussafah,Engine Overhaul,3599.39,1363.45,2235.94,Card,Completed,2024-10,Q4,Wednesday,False,3599.39
TXN-011285,2024-10-23,15:21,Abu Dhabi-Mussafah,Engine Overhaul,3378.78,1420.06,1958.72,Card,Completed,2024-10,Q4,Wednesday,False,3378.78
TXN-011286,2024-10-23,10:45,Abu Dhabi-Mussafah,Suspension Repair,843.19,370.52,472.67,Corporate Account,Completed,2024-10,Q4,Wednesday,False,843.19
TXN-011287,2024-10-24,13:33,Abu Dhabi-Mussafah,Detailing,390.54,132.39,258.15,Cash,Completed,2024-10,Q4,Thursday,False,390.54
TXN-011288,2024-10-24,13:59,Abu Dhabi-Mussafah,Oil Change,187.01,74.81,112.2,Cash,Completed,2024-10,Q4,Thursday,False,187.01
TXN-011289,2024-10-24,14:09,Abu Dhabi-Mussafah,Tyre Replacement,894.46,335.15,559.31,Card,Completed,2024-10,Q4,Thursday,False,894.46
TXN-011290,2024-10-24,10:30,Abu Dhabi-Mussafah,Brake Service,428.79,171.88,256.91,Card,Completed,2024-10,Q4,Thursday,False,428.79
TXN-011291,2024-10-24,17:23,Abu Dhabi-Mussafah,Battery Replacement,304.05,103.87,200.18,Card,Completed,2024-10,Q4,Thursday,False,304.05
TXN-011292,2024-10-24,14:47,Abu Dhabi-Mussafah,AC Service,372.8,136.25,236.55,Cash,Completed,2024-10,Q4,Thursday,False,372.8
TXN-011293,2024-10-25,08:02,Abu Dhabi-Mussafah,Wheel Alignment,152.69,51.54,101.15,Card,Completed,2024-10,Q4,Friday,False,152.69
TXN-011294,2024-10-25,11:35,Abu Dhabi-Mussafah,Wheel Alignment,156.24,55.01,101.23,Corporate Account,Completed,2024-10,Q4,Friday,False,156.24
TXN-011295,2024-10-25,19:18,Abu Dhabi-Mussafah,Tyre Replacement,0.0,0.0,0.0,Cash,Void,2024-10,Q4,Friday,True,0.0
TXN-011296,2024-10-25,14:10,Abu Dhabi-Mussafah,Wheel Alignment,137.98,44.67,93.31,Cash,Completed,2024-10,Q4,Friday,False,137.98
TXN-011297,2024-10-25,11:57,Abu Dhabi-Mussafah,AC Service,343.26,151.18,192.08,Card,Completed,2024-10,Q4,Friday,False,343.26
TXN-011298,2024-10-25,09:15,Abu Dhabi-Mussafah,Oil Change,178.18,64.12,114.06,Card,Completed,2024-10,Q4,Friday,False,178.18
TXN-011299,2024-10-25,08:34,Abu Dhabi-Mussafah,Oil Change,191.2,83.45,107.75,Corporate Account,Completed,2024-10,Q4,Friday,False,191.2
TXN-011300,2024-10-25,11:08,Abu Dhabi-Mussafah,Oil Change,171.62,63.6,108.02,Corporate Account,Completed,2024-10,Q4,Friday,False,171.62
TXN-011301,2024-10-25,17:04,Abu Dhabi-Mussafah,Brake Service,436.33,196.25,240.08,Card,Completed,2024-10,Q4,Friday,False,436.33
TXN-011302,2024-10-25,15:43,Abu Dhabi-Mussafah,Full Service,708.24,283.43,424.81,Card,Completed,2024-10,Q4,Friday,False,708.24
TXN-011303,2024-10-25,19:05,Abu Dhabi-Mussafah,Oil Change,183.34,67.67,115.67,Cash,Completed,2024-10,Q4,Friday,False,183.34
TXN-011304,2024-10-26,15:09,Abu Dhabi-Mussafah,Wheel Alignment,147.64,64.29,83.35,Card,Completed,2024-10,Q4,Saturday,False,147.64
TXN-011305,2024-10-26,15:17,Abu Dhabi-Mussafah,Brake Service,468.58,163.91,304.67,Card,Completed,2024-10,Q4,Saturday,False,468.58
TXN-011306,2024-10-26,16:26,Abu Dhabi-Mussafah,Oil Change,180.08,64.37,115.71,Card,Completed,2024-10,Q4,Saturday,False,180.08
TXN-011307,2024-10-26,08:02,Abu Dhabi-Mussafah,Oil Change,191.53,83.74,107.79,Corporate Account,Completed,2024-10,Q4,Saturday,False,191.53
TXN-011308,2024-10-26,11:36,Abu Dhabi-Mussafah,Tyre Replacement,986.91,313.06,673.85,Cash,Completed,2024-10,Q4,Saturday,False,986.91
TXN-011309,2024-10-26,10:16,Abu Dhabi-Mussafah,Suspension Repair,823.52,320.87,502.65,Cash,Completed,2024-10,Q4,Saturday,False,823.52
TXN-011310,2024-10-26,09:27,Abu Dhabi-Mussafah,Suspension Repair,854.74,308.22,546.52,Card,Completed,2024-10,Q4,Saturday,False,854.74
TXN-011311,2024-10-26,10:42,Abu Dhabi-Mussafah,Brake Service,436.39,170.41,265.98,Card,Completed,2024-10,Q4,Saturday,False,436.39
TXN-011312,2024-10-26,09:55,Abu Dhabi-Mussafah,Wheel Alignment,155.63,51.12,104.51,Card,Completed,2024-10,Q4,Saturday,False,155.63
TXN-011313,2024-10-26,08:02,Abu Dhabi-Mussafah,Oil Change,166.48,69.31,97.17,Card,Completed,2024-10,Q4,Saturday,False,166.48
TXN-011314,2024-10-27,14:40,Abu Dhabi-Mussafah,Engine Diagnostics,180.62,74.49,106.13,Cash,Completed,2024-10,Q4,Sunday,False,180.62
TXN-011315,2024-10-27,15:22,Abu Dhabi-Mussafah,Wheel Alignment,135.56,57.5,78.06,Cash,Completed,2024-10,Q4,Sunday,False,135.56
TXN-011316,2024-10-27,17:36,Abu Dhabi-Mussafah,Brake Service,432.41,151.63,280.78,Card,Completed,2024-10,Q4,Sunday,False,432.41
TXN-011317,2024-10-27,10:13,Abu Dhabi-Mussafah,AC Service,334.58,132.7,201.88,Card,Completed,2024-10,Q4,Sunday,False,334.58
TXN-011318,2024-10-27,10:49,Abu Dhabi-Mussafah,Oil Change,171.54,74.07,97.47,Cash,Completed,2024-10,Q4,Sunday,False,171.54
TXN-011319,2024-10-27,09:15,Abu Dhabi-Mussafah,Wheel Alignment,138.09,59.36,78.73,Card,Completed,2024-10,Q4,Sunday,False,138.09
TXN-011320,2024-10-27,17:29,Abu Dhabi-Mussafah,Brake Service,426.56,164.85,261.71,Cash,Completed,2024-10,Q4,Sunday,False,426.56
